,feature_60,feature_478,feature_248,feature_125,feature_148,feature_442,feature_332
0,0.6991000000000002,6.0266,0.015200000000000002,15.82,0.0173,0.9639,0.07909999999999999
1,-1.417300000000001,4.8218,0.04736967257301427,15.73,0.014,0.8427,0.10709999999999999
2,10.235500000000002,6.1589,0.0345,15.69,0.0189,0.9192999999999999,0.0852
3,9.851799999999999,5.061200000000001,0.029453969898339098,15.77,0.0267,0.7158,0.09849999999999999
4,1.0335999999999996,7.482799999999999,0.031213116829265697,15.95,0.0106,1.1255,0.08169999999999998
5,3.6808999999999985,4.1813,0.01924530738370527,15.75,0.0069,0.4782,0.0318
6,2.8109000000000006,5.933900000000001,0.0340176385474658,15.7,0.0251,0.656,0.0752
7,1.5036000000000007,3.5466,0.02129442287343454,15.61,0.0189,0.9319999999999999,0.0863
8,23.8245,9.122099999999998,0.1729,15.95,0.0221,1.2771,0.0243
9,1.5745000000000002,3.3971,0.02949176947640373,15.87,0.0132,0.5317,0.0975
10,2.928199999999999,4.7353,0.04697013677765535,16.01,0.0144,0.565,0.0824
11,5.4991,5.2686,0.0217,15.99,0.0214,0.9361,0.0807
12,-2.5026999999999995,6.867599999999999,0.04010653798343883,15.709999999999999,0.0241,0.9174999999999999,0.0368
13,0.33999999999999975,7.0359,0.015300000000000001,15.95,0.0092,0.7316,0.09289999999999998
14,4.1691,6.8146,0.032382123159938665,15.79,0.008,0.8531999999999998,0.0311
15,-3.74,2.7876,0.027151794284128568,15.709999999999999,0.0159,0.7032,0.0892
16,5.250378628102419,6.1575916912220725,0.0234879838240163,15.84,0.0096,0.7139,0.09089999999999998
17,1.948200000000001,9.1675,0.0167,15.73,0.0262,0.8222,0.09399999999999999
18,8.1455,3.4324000000000003,0.029978568826830584,16.07,0.0055,0.6144,0.1011
19,4.9555,9.9444,0.0354,15.54,0.0286,0.9383,0.0622
20,9.188199999999998,5.926900000000001,0.0202,15.92,0.0262,0.5593,0.0968
21,2.2855000000000008,10.1458,0.02046010408767705,15.66,0.0203,0.5836,0.09539999999999998
22,0.6191000000000003,7.557099999999999,0.0444,15.79,0.0102,0.78,0.09289999999999998
23,-3.7509,3.369,0.028699164813420643,15.709999999999999,0.0157,0.6373,0.1043
24,4.911800000000001,4.8707,0.0196,15.73,0.0088,0.7655,0.08499999999999999
