,feature_60,feature_478,feature_421,feature_1,feature_125,feature_349,feature_34,feature_442
0,0.6991000000000002,6.0266,1.8087,3079.77,15.82,0.0237,8.6915,0.9639
1,-1.4173000000000004,4.8218,1.4549,3001.36,15.73,0.0272,8.3006,0.8427
2,10.235499999999998,6.1589,1.988,3042.78,15.689999999999998,0.0163,8.7418,0.9192999999999999
3,9.851799999999999,5.0612,2.8063,3018.64,15.770000000000001,0.03,8.6829,0.7158
4,1.0335999999999992,7.4828,1.0932,3020.29,15.95,0.0243,8.5891,1.1255
5,3.680900000000002,4.1813,0.7021,2964.69,15.75,0.0205,9.0744,0.4782
6,2.810900000000002,5.9339,2.6353999999999997,2940.74,15.7,0.024499999999999997,8.9132,0.656
7,1.5035999999999992,3.5466,1.9699,3043.08,15.61,0.0174,8.3383,0.9319999999999999
8,1.6894599999999997,9.1221,2.2942999999999993,2932.61,15.95,0.0105,8.659,1.2771
9,1.5744999999999991,3.3971,1.3589,3031.78,15.870000000000001,0.01982,8.7512,0.5317
10,2.9282000000000004,4.7353,1.4902,3028.08,16.01,0.0339,9.534,0.565
11,5.499099999999998,5.268599999999999,2.2458,3003.82,15.99,0.0172,8.5288,0.9361
12,-2.5026999999999995,6.8675999999999995,2.5141999999999998,2990.57,15.71,0.0198,8.1605,0.9174999999999999
13,0.34,7.0359,0.9559000000000001,2986.5,15.95,0.0116,8.8043,0.7316
14,4.169099999999998,6.8146,0.8172999999999999,3026.66,15.79,0.0225,8.7556,0.8531999999999998
15,-3.74,2.7876,1.653,2913.4,15.71,0.023600000000000003,8.5571,0.7032
16,5.048719999999999,5.344180000000001,0.9921,3018.8,15.84,0.0148,9.131,0.7139
17,1.9482000000000004,9.1675,2.7501,2942.41,15.73,0.0381,8.5687,0.8222
18,8.145499999999998,3.4324,0.5649,2848.46,16.07,0.0253,8.7187,0.6144
19,4.955499999999999,9.9444,3.0235,3010.26,15.54,0.0184,8.441,0.9383
20,9.1882,5.9269,2.7521,3033.29,15.92,0.014,9.5642,0.5593
21,2.2854999999999985,10.1458,2.126,2941.23,15.66,0.0162,8.6706,0.5836
22,0.6191000000000002,7.5571,1.0582,3043.22,15.79,0.0229,8.7867,0.78
23,-3.7508999999999997,3.369,1.6263999999999998,3021.61,15.71,0.0209,8.8581,0.6373
24,4.9117999999999995,4.8707,0.9130999999999999,3048.76,15.73,0.015399999999999999,8.8624,0.7655
25,0.12,5.817,2.3232,3001.796,15.84,0.0241,8.6397,0.9964999999999999
26,1.8173000000000006,3.4949,2.6912,2943.9,15.99,0.0445,9.5713,0.7928
27,2.7927000000000017,3.9522,1.1494,2965.41,15.870000000000001,0.024499999999999997,8.2345,0.7233
28,2.1109,8.8016,2.5678,3030.27,15.84,0.0177,9.1502,0.6667
29,-4.4109,3.706,0.8233000000000001,3035.89,15.75,0.0199,8.6544,0.6641
30,8.913599999999999,7.1799,1.9599,2943.58,15.73,0.0373,8.788559999999999,0.7584
31,-2.076400000000001,6.11,0.5995,3006.39,15.95,0.0278,8.5891,1.1255
32,0.5517999999999996,6.0246,1.6993,3007.75,15.75,0.0273,8.287,1.0541
33,-0.9364000000000007,2.9235,1.4106,2936.51,15.73,0.017,8.5851,0.442
34,5.2064,4.0558,2.4229,3021.83,15.92,0.0207,8.572,0.9237999999999998
35,1.2835999999999992,6.96598,1.9827,3033.29,15.97,0.0319,9.7836,0.6987
36,1.0026999999999995,7.1443,1.9321,3003.474,15.7,0.0221,8.9132,0.656
37,-2.6564000000000005,2.3646,1.5853,2951.06,15.74,0.0256,9.0447,0.7534
38,-0.06359999999999927,10.0705,1.3856,2994.06,15.76,0.0253,8.9191,0.8858999999999999
39,3.9054999999999986,6.1617,2.1897999999999995,2955.3,15.680000000000001,0.0164,9.2405,0.6901
40,2.0317999999999996,4.3582,0.758,2996.65,15.770000000000001,0.022699999999999998,8.7512,0.5317
41,17.387300000000003,5.7628,2.0262,2988.99,16.05,0.03174,8.9336,1.0644
42,-0.15449999999999908,4.319,0.8953999999999999,3054.52,15.73,0.0241,8.8909,0.6815
43,-0.3308999999999998,3.2036,1.686,3021.238,15.8,0.0169,8.7635,0.7053
44,-5.7182,6.747999999999999,1.9768999999999999,2977.43,15.85,0.0144,9.1855,0.5632
45,3.65,6.0536,0.8224999999999999,3017.87,15.98,0.0247,9.0121,0.8716
46,6.098179999999999,5.1949,3.0263,2945.682,15.64,0.0151,9.094,0.7613
47,-5.6473,6.4204,0.9488999999999999,3002.406,15.85,0.0252,8.536,1.1525
48,1.8608999999999998,2.582,0.6982,3182.87,15.75,0.0197,8.8097,0.9136
49,-4.492699999999999,4.5795,1.8650000000000002,3037.2,15.75,0.0141,8.58,0.684
50,17.4,5.1848,2.9276,3024.15,15.770000000000001,0.0256,8.8287,0.9251
51,1.6073000000000006,4.6249,1.6524000000000003,3004.71,16.04,0.0232,8.7219,0.7663
52,0.8873000000000005,3.9097,2.2843,2894.04,15.88,0.02222,8.4092,0.9251
53,-2.713599999999999,6.015,0.7504,2997.45,15.779999999999998,0.0211,9.6515,0.5669
54,5.3382000000000005,6.0748,0.6393,2950.0,15.74,0.0162,9.1784,0.7898
55,1.6373000000000006,6.026,1.0597,2997.15,15.75,0.023600000000000003,8.5987,0.8807
56,2.969099999999998,3.4707999999999997,0.7677,3058.6,15.96,0.0141,9.754,0.577
57,-1.0991000000000002,6.1979,0.5105,2940.26,15.63,0.015399999999999999,8.5855,0.9588
58,2.9517999999999995,4.8857,1.9332,3053.49,15.88,0.0194,8.7994,0.8435
59,-10.37,4.4544,0.587,3035.75,15.88,0.023299999999999998,8.5177,0.8384
60,1.3444999999999991,3.9991,0.7364,3017.39,15.73,0.0208,8.2395,1.0216
61,1.1664000000000008,3.4878,1.5153999999999999,2978.81,15.762,0.021159999999999998,8.1728,0.7584
62,0.18730000000000055,3.4793,1.5628,2994.22,15.8,0.0248,8.6544,0.6641
63,0.48359999999999925,3.9691,2.2048,3040.34,15.84,0.0185,8.6397,0.9964999999999999
64,4.080900000000002,3.2357,3.4596,3171.54,15.73,0.0208,8.322,0.7506
65,18.3936,4.2732,2.1093999999999995,2884.74,16.03,0.0386,9.2007,0.7015
66,1.2809,4.3922,1.8251,3045.07,15.67,0.0208,8.3331,0.9396
67,0.5682000000000004,7.684,1.8930999999999998,3085.57,15.88,0.0183,8.7994,0.8435
68,8.0955,6.9474,3.6139000000000006,2954.36,15.75,0.02404,9.5713,0.7928
69,-1.97,2.8027,0.7325,2908.47,15.75,0.0337,9.088,0.481
70,-8.2255,5.2293,1.4955,3031.9,15.814,0.0138,8.8249,0.6302
71,-0.75,5.8268,1.7461,3084.23,15.71,0.025,8.6544,0.6641
72,0.16269999999999946,3.2661999999999995,2.0227,2914.04,15.75,0.0215,8.6472,0.7611
73,-1.955500000000001,7.1548,2.6144,2993.48,15.870000000000001,0.0201,9.0407,0.7477
74,-1.3017999999999996,5.6614,2.0111,2990.46,15.51,0.028100000000000003,8.7538,0.8470999999999999
75,-0.019100000000000183,6.4234,0.6356,3064.81,15.96,0.0149,9.0425,0.6335
76,-2.0326999999999993,4.8172,2.1069999999999998,3019.44,15.84,0.0229,9.1526,0.4254
77,3.0982000000000003,4.8741,0.9782,3058.91,15.82,0.0192,8.8546,0.7337
78,-2.9608999999999996,7.3252,2.6641999999999997,2963.26,15.57,0.0134,8.2963,0.8136
79,3.543599999999999,4.369599999999999,0.6798,3010.75,15.7,0.0199,8.8519,0.6927
80,1.5126999999999995,8.4684,1.7616,2939.6,15.97,0.0239,8.5779,1.0189
81,1.17,4.533,0.8233000000000001,2965.52,15.88,0.0234,8.8132,0.8146
82,-0.8044999999999991,5.2201,0.9967,3188.9,15.74,0.0152,8.9979,0.7258
83,2.99,6.8674,2.1239,3025.81,15.870000000000001,0.020419999999999997,9.754,0.577
84,10.13308,6.7229,2.2423999999999995,3049.19,15.7,0.0135,8.6667,1.0959
85,0.7,3.952,1.0328,3033.11,15.65,0.0175,8.1161,0.8594999999999999
86,10.995499999999998,9.4756,3.0711,2917.09,15.75,0.0306,8.6013,1.1815
87,1.7373000000000005,4.368199999999999,2.7535,3072.41,15.770000000000001,0.0269,9.7324,0.8751999999999999
88,1.3918200000000005,6.6127,1.558,3041.23,15.98,0.0323,9.0121,0.8716
89,0.9573000000000006,5.5044,1.8251,3069.2219999999998,16.01,0.0219,8.8356,0.5194
90,-3.355500000000001,6.5896,2.2185,3052.31,15.870000000000001,0.0248,8.9607,0.7392
91,-0.6326999999999995,5.515,1.1295,2978.96,15.71,0.0169,8.8078,1.0143
92,5.069099999999998,2.7352,2.2274,3075.05,16.07,0.0193,8.7782,0.745
93,11.290900000000002,10.7271,2.3212999999999995,2949.82,15.91,0.021,8.7994,0.8435
94,-2.6109,2.5503,0.728,3007.47,15.89,0.0151,8.5571,0.7032
95,-0.37359999999999927,5.7983,0.985,3158.88,15.95,0.012700000000000001,8.9635,0.7643
96,-1.1391000000000002,3.3645000000000005,1.32952,2985.38,15.94,0.0204,8.6427,0.9078999999999999
97,-4.99,4.343099999999999,1.2342,3183.6300000000006,15.72,0.023999999999999997,8.8671,0.8229
98,-0.9091000000000001,4.2125,2.1252,3025.04,15.51,0.0176,8.6472,0.7611
99,1.8164000000000007,5.801,1.9196,3055.66,15.66,0.0226,8.2638,0.9726000000000001
100,0.12269999999999945,6.060199999999999,1.8766,3037.81,15.85,0.0262,9.5713,0.7928
101,0.8744999999999991,5.046600000000001,2.2727,3007.38,15.92,0.0125,8.5251,0.8689999999999999
102,-1.0182000000000004,6.2631,0.6018,2945.9,15.75,0.0142,8.7779,0.46599999999999997
103,0.30359999999999926,6.8782,0.8932,2940.72,15.76,0.0189,8.8513,1.062
104,2.0509,8.3516,2.1523999999999996,2873.83,15.84,0.026,8.6556,0.6163
105,22.7927,8.4149,0.5819,2949.65,15.770000000000001,0.0352,9.0998,1.0551
106,4.146400000000001,8.2175,1.8864,3080.89,15.63,0.0202,8.5889,0.6222
107,0.32449999999999907,8.9509,0.8375999999999999,3202.9,15.62,0.02028,8.8973,0.6796
108,6.152700000000002,2.6252,0.9826,2933.88,15.85,0.0183,8.6915,0.9639
109,-1.8473000000000006,8.9647,2.3235999999999994,2954.1,15.83,0.0249,8.7879,0.8556
110,-1.6435999999999993,7.076,1.4712,2953.41,15.72,0.0202,8.2823,0.8133
111,2.2982000000000005,4.252,0.9955,3059.68,15.71,0.0171,8.6799,0.593
112,11.76456,3.626,0.6129,3044.46,15.74,0.0395,9.1638,0.6641
